RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,Revenue,NetPrice
1250,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9.0,0.1,139.5702,1002.3678000000001,86.27976000000001
1251,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13.0,0.0,511.36800000000005,1193.192,52.44799999999999
1252,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2.0,0.0,1.376,1.8240000000000003,0.2240000000000002
1253,CA-2016-154956,2016-07-04,2016-07-09,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4.0,0.0,285.9896,813.9704,131.9952
1254,CA-2018-144638,2018-03-10,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.247999999999998,2.0,0.2,0.5904,4.657599999999999,1.6268799999999994
1255,CA-2018-144638,2018-03-10,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3.0,0.4,-8.379,44.288999999999994,10.533599999999998
1256,CA-2018-144638,2018-03-10,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.6960000000000015,1.0,0.2,0.5022,6.193800000000001,4.553280000000001
1257,CA-2018-144638,2018-03-10,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2.0,0.2,11.5164,32.355599999999995,8.335679999999998
1258,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3.0,0.7,-20.4468,48.3288,6.877560000000003
1259,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3.0,0.2,-47.2542,587.3022,169.21504
1260,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8.0,0.2,76.704,178.976,10.2272
1261,CA-2018-117079,2018-10-23,2018-10-27,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3.0,0.2,107.985,755.895,172.776
1262,US-2017-144393,2017-10-28,2017-11-04,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4.0,0.7,-14.0928,31.7088,3.4351200000000013
1263,CA-2018-105053,2018-07-07,2018-07-09,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3.0,0.2,6.3336,11.1384,1.2812800000000002
1264,CA-2017-155992,2017-10-01,2017-10-02,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2.0,0.0,18.873,51.027,16.076999999999998
1265,CA-2017-155992,2017-10-01,2017-10-02,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5.0,0.0,10.880999999999998,30.969,4.0176
1266,CA-2018-110380,2018-09-02,2018-09-07,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3.0,0.0,1.7739,4.7961,1.0073999999999999
1267,US-2015-167738,2015-12-24,2015-12-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,1.0,0.0,41.4294,101.43060000000001,60.00120000000001
1268,US-2015-167738,2015-12-24,2015-12-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6.0,0.2,18.267,274.005,34.0984
1269,CA-2018-121412,2018-09-23,2018-09-27,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328000000000007,3.0,0.2,3.666,25.662000000000006,5.8656000000000015
1270,CA-2018-100426,2018-06-04,2018-06-08,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630.0,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2.0,0.0,5.6160000000000005,6.864,0.6239999999999997
1271,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4.0,0.2,-12.792,115.128,25.584
1272,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3.0,0.8,-126.8592,175.65120000000002,20.167359999999988
1273,US-2017-103646,2017-04-21,2017-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8.0,0.8,-67.27199999999999,112.11999999999999,4.4848
1274,CA-2017-119186,2017-05-26,2017-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2.0,0.2,3.6288,6.7392,1.2441600000000002
1275,CA-2017-119186,2017-05-26,2017-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5.0,0.3,-88.78399999999998,477.214,79.23971999999999
1276,CA-2017-119186,2017-05-26,2017-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3.0,0.2,5.2026,9.1494,1.0524799999999999
1277,CA-2017-119186,2017-05-26,2017-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1.0,0.2,-7.1991,71.19109999999999,62.71216
1278,CA-2017-148698,2017-05-02,2017-05-07,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3.0,0.2,5.397,80.955,20.148799999999998
1279,CA-2015-163293,2015-09-08,2015-09-11,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3.0,0.0,12.8583,20.1117,2.4177999999999997
1280,CA-2015-163293,2015-09-08,2015-09-11,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4.0,0.0,30.1968,53.6832,5.8716
1281,CA-2017-160815,2017-09-05,2017-09-06,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3.0,0.0,80.736,197.664,38.97599999999999
1282,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3.0,0.2,4.914,10.206,1.4112
1283,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1.0,0.7,-13.363,30.793,13.2468
1284,CA-2018-122154,2018-04-09,2018-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3.0,0.2,88.074,163.56599999999997,20.131199999999993
1285,US-2016-149692,2016-12-06,2016-12-12,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7.0,0.8,-4.851,7.622999999999999,0.35639999999999983
1286,CA-2017-119445,2017-06-26,2017-07-03,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5.0,0.0,1.043,13.857000000000001,2.5628
1287,CA-2016-124268,2016-07-04,2016-07-08,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3.0,0.0,4.4892,10.9908,2.1672
1288,CA-2017-154711,2017-11-22,2017-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2.0,0.0,11.1664,28.713600000000003,8.773600000000002
1289,CA-2017-154711,2017-11-22,2017-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4.0,0.2,4.1148,8.077200000000001,0.7924800000000003
1290,CA-2017-154711,2017-11-22,2017-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3.0,0.0,7.4952,13.3248,1.9432
1291,CA-2017-163384,2017-11-10,2017-11-12,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.0,0.2,4.4604,8.7556,0.8590399999999999
1292,CA-2017-163384,2017-11-10,2017-11-12,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5.0,0.0,15.552,16.848,0.2591999999999999
1293,CA-2016-101707,2016-08-27,2016-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3.0,0.0,9.2232,23.7168,4.8312
1294,CA-2016-101707,2016-08-27,2016-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,5.0,0.0,52.532,61.668000000000006,1.827200000000002
1295,CA-2016-101707,2016-08-27,2016-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,1.0,0.0,1.4784,1.6016000000000001,0.1232000000000002
1296,CA-2016-138898,2016-05-25,2016-05-29,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,81001.0,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.7280000000002,13.0,0.2,84.5728,761.1552000000001,41.63584000000001
1297,CA-2018-115427,2018-12-30,2019-01-03,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904000000000002,2.0,0.2,4.5188,9.385200000000001,1.9465600000000005
1298,CA-2018-115427,2018-12-30,2019-01-03,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2.0,0.2,6.475,14.245,3.1079999999999997
1299,CA-2017-134425,2017-12-08,2017-12-12,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5.0,0.0,2.299,112.651,22.0704
1300,CA-2016-121391,2016-10-04,2016-10-07,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2.0,0.0,7.0096,19.950400000000002,6.4704000000000015
1301,CA-2017-137043,2017-12-23,2017-12-25,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6.0,0.0,166.1004,406.65959999999995,40.09319999999999
1302,CA-2017-137043,2017-12-23,2017-12-25,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3.0,0.0,83.0502,203.32979999999998,40.09319999999999
1303,CA-2016-115847,2016-09-19,2016-09-24,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2.0,0.0,4.3372,57.6228,26.642799999999998
1304,US-2018-126179,2018-07-03,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1.0,0.0,5.5177,18.472299999999997,12.954599999999997
1305,US-2018-126179,2018-07-03,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3.0,0.0,77.7519,210.21810000000002,44.15540000000001
1306,CA-2017-101966,2017-07-14,2017-07-16,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7.0,0.2,52.493,367.451,35.995200000000004
1307,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7.0,0.0,22.4448,24.315199999999997,0.2671999999999995
1308,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3.0,0.2,6.4206,11.2914,1.2988799999999998
1309,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,0.0,5.6628,16.1172,5.2272
1310,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,0.0,9.7164,152.2236,47.5024
1311,CA-2017-141397,2017-06-20,2017-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.56799999999996,2.0,0.2,-8.0784,169.64639999999994,71.08991999999998
1312,CA-2017-141082,2017-12-09,2017-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1.0,0.0,1.7343,1.9557,0.22140000000000004
1313,CA-2017-141082,2017-12-09,2017-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4.0,0.0,56.1752,65.94480000000001,2.4424000000000046
1314,US-2017-134488,2017-09-24,2017-10-01,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2.0,0.3,-13.3176,168.6896,63.70252000000001
1315,CA-2017-145919,2017-12-18,2017-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6.0,0.0,18.6624,20.2176,0.2591999999999999
1316,CA-2017-145919,2017-12-18,2017-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8.0,0.0,62.5056,121.3344,7.3536
1317,CA-2017-145919,2017-12-18,2017-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5.0,0.0,28.965,550.3349999999999,104.27399999999997
1318,CA-2018-157651,2018-12-10,2018-12-14,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1.0,0.2,3.3725,10.827499999999999,5.963999999999999
1319,CA-2015-160773,2015-07-01,2015-07-05,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2.0,0.2,71.99,503.92999999999995,172.77599999999998
1320,CA-2015-160773,2015-07-01,2015-07-05,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725.0,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,6.0,0.7,-3.6288,8.8128,0.62208
1321,CA-2018-167703,2018-02-03,2018-02-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3.0,0.7,-4.1832,9.4122,1.3595400000000004
1322,CA-2018-167703,2018-02-03,2018-02-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2.0,0.2,35.694,249.858,85.6656
1323,CA-2018-121804,2018-03-03,2018-03-08,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5.0,0.0,19.656,53.144,6.6975999999999996
1324,CA-2018-162635,2018-10-09,2018-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4.0,0.2,3.5152,7.300800000000001,0.7571200000000001
